APP_CODE,DEST_ID,SUB_DEST_ID,ORDER_MGMT_SYS_CODE,SALES_BUS_LINE_ID,SALES_BUS_DIVISION,MS_DEST_ID,ISSUE_TYPE_CODE,SALES_CAPTURE_METHOD_CODE,10
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n46:oeext2_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,50
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n46:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,50
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n46:oeext4_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,55
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n47:oeext4__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n49:oeext4__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n50:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n50:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,12
RBE,TSE,,FIX_BXS,CLSITTRD,,TYO,STOCK,FIX,2941774
CPK,UBSA,UBS1,FIX_SWAP,CLSITTRD,,UBS,FUND,,3969
SORT,VIRTU,,FXOM,FX,FX,VIRTU,FX,FILE,3
MOCHAFX,MOCHAFX,,FIX,FX,FX,WMRFX,FX,FIX,377
FXOM,FXSYNTH,,Matrix_OMS,FX,FX,WMRFXSYNTH,FX,Matrix_OMS,148
mvea,XETRA,,Speedway,CLSITTRD,,XETRA,STOCK,FIX,839992
RBE,,,CG_BXS,CLSITTRD,,XJAX,ETF,,5
CARBON,CARBON,AUTOXMAN,FIX_BXS,CLSITTRD,IED,XMAN,STOCK,Phone,42084
mvea,XMAN,AUTOXMAN,BATSBIDS,CLSITTRD,IED,XMAN,STOCK,,6
RBE,,1,CG_DMA,CLSITTRD,,XTX,STOCK,,485
RBE,XTX,12,CG_DMA,CLSITTRD,,XTX,STOCK,FIX,2
SORT,XTXE,,FIX_DMA,CLSITTRD,,XTX,STOCK,FIX,1064
SORT,XTXE,,CG_DMA,CLSITTRD,,XTXMID,ETF,FIX,2
BXS-OC,TED,,PROXIMA_SWAP,CLSITTRD,,hkpbxs12:bxsoc1_client,STOCK,FIX,1981
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,hkpbxs13:bxsoc1_client,STOCK,FIX,31484
BXS-OC,TED,,FIX_BXS,CLSITTRD,IED,hkpbxs26:bxsoc3_client,STOCK,FIX,13
RBE_PREBCHMK,BXS-OC,,FIX_BXS,CLSITTRD,IED,hkpbxs35:rbeext1_client,STOCK,FIX,1592
BXS-OC,TED,,FIX_BXS,CLSITTRD,,hkpbxs7:bxsoc2_client,ETF,FIX,1
BXS-OC,TED,,FIX_SWAP,CLSITTRD,,hkpbxs9:bxsoc3_client,ETF,FIX,1
MOCHAFX,MOCHAFX,,Matrix_OMS,FX,FX,lnfxom1:tom1_MOCHAFX1,FX,Matrix_OMS,44
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypswp50:mvea1__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,580
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypswp50:mvea1__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,584
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvbbxs1n2:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,ADR,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvbbxs1n4:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,2
PROXIMA,MOCHA,,PROXIMA,CLSITTRD,,nypvnt90s:cgxr1_nypmocha30:mochagw_client4,STOCK,FIX,2
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext5__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n17:oeext1_nypvnt38s_b_cpk_ihplr_tcp4,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,ETF,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext4_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,3
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,73
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,71
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,38
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,41
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext3_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,74
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext4_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,47
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,ETF,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n19:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,2
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n20:oeext3_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext6_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext4_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,6
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,ADR,,10
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,88
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,79
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext1__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext2__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext2__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,9
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext2_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,15
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext3_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,17
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext4_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,9
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n25:oeext4_nypvnt37s_b_cpk_ihplr_tcp1,ADR,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext6_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,19
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext4_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,6
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n28:oeext3_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n28:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,11
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext1_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,71
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext4_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,33
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext4_nypvnt37s_b_cpk_ihplr_tcp3,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n31:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,ADR,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n31:oeext3_nypvnt37s_b_cpk_ihplr_tcp3,ADR,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n31:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,27
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n31:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,17
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n32:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,30
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n33:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n33:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n36:oeext1_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,14
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n36:oeext1_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,14
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n36:oeext1_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,21
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n36:oeext4_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,3
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n37:oeext3_nypvnt38s_b_cpk_ihplr_tcp2,ADR,,6
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n37:oeext6_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,1
BXS-OC,BXS-OE,,PROXIMA_SWAP,CLSITTRD,,hkpbxs17:bxsoc4_client,STOCK,FIX,86059
BXS-OC,TED,,FIX_BXS,CLSITTRD,,hkpbxs17:bxsoc4_client,STOCK,FIX,251
RBE_PREBCHMK,BXSOC,,FIX_SWAP,CLSITTRD,,hkpbxs38:rbeext2_client,ETF,FIX,4
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,IED,hkpbxs9:bxsoc2_client,STOCK,FIX,1134
BXS-OC,BXS-OE,,FIX_SWAP,CLSITTRD,,hkpbxs9:bxsoc2_client,ETF,FIX,5
BXS-OC,TED,,FIX_SWAP,CLSITTRD,,hkpbxs9:bxsoc4_client,STOCK,FIX,3507
SORT,MSAB-GW,,FIX_SWAP,CLSITTRD,,hkpdsp46:mvea2_hkbxs23:bxsr_ext1,STOCK,FIX,36
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvbbxs1n4:oeext4_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,1
SORT,RBE,,CG_SWAP,CLSITTRD,,nypvbbxs1n66:oeext4_NYPETS624:B_STCOE1,STOCK,,458
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n17:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,ADR,,3
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n17:oeext5__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n17:oeext5__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n18:oeext6__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,2
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n18:oeext6__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,3
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n19:oeext2_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,ADR,,18
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext2_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,3
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,28
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,4
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n24:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,117
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext1_nypvnt38s_b_cpk_ihplr_tcp1,ADR,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext3_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext3_nypvnt38s_b_cpk_ihplr_tcp2,ETF,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext6_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,81
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,ETF,,19
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,3
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext3_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,62
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,42
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext7_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n30:oeext4_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n30:oeext5_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,5
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n31:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,16
BXS-OC,TED,,FIX_BXS,CLSITTRD,IED,hkpbxs28:bxsoc1_client,STOCK,FIX,5
BXS-OC,TED,,FIX_SWAP,CLSITTRD,,hkpbxs28:bxsoc4_client,STOCK,FIX,3432
RBE_PREBCHMK,IEDALGO,,FIX_SWAP,CLSITTRD,,hkpbxs38:rbeext2_client,STOCK,FIX,2260
BXS-OC,BXS-OE,,FIX_SWAP,CLSITTRD,,hkpbxs9:bxsoc4_client,ETF,FIX,3
TRAMPOLINE,SORT,,FIX,FX,,nypbxs423:fxoeext1_LN_TRAMP2,FX,FIX,294
TRAMPOLINE,SORT,,FIX,FX,,nypbxs423:fxoeext2_LN_TRAMP2,FX,FIX,3
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvbbxs1n23:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,5
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvbbxs1n32:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,5
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext3_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,33
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n14:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext6_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,38
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext3_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext4_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,ADR,,8
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n18:oeext2_nypvnt38s_b_cpk_ihplr_tcp4,ADR,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n18:oeext5_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,ADR,,16
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext5_nypvnt38s_b_cpk_ihplr_tcp4,ADR,,19
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,95
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext6__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext6__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,5
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,ETF,,9
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,22
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,43
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n2:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,30
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n31:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n32:oeext5__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n32:oeext5__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n32:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n33:oeext1_nypvnt38s_b_cpk_ihplr_tcp2,ETF,,6
PT,RBE,,OMWP,PROGRAMS,,SEALS,STOCK,File,11
RBE,SGX,,FIX_DMA,CLSITTRD,,SGX,STOCK,FIX,13
CPK,SGMT,SIGMAX1,CG_SWAP,CLSITTRD,,SIGMAX,STOCK,,268583
RBE,SIMR,,FIX_DMA,CLSITTRD,IED,SIMR,FUTURE,FIX,32993
CD,RAZER,3E,CG_DMA,CLSITTRD,IED,SORT,STOCK,FIX,2
mvea,RBE-SORT,3N,FIX_SWAP,CLSITTRD,IED,SORT,STOCK,FIX,22
CSOM,RBE_PREBCHMK,9A,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,1825
CSOM,STRATEGY,ASI0,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,2
CSOM,STRATEGY,EQ00,FIX_DMA,CLSITTRD,IED,SORT,ETF,FIX,4
CSOM,RBE-SORT,ETN0,FIX_DMA,CLSITTRD,IED,SORT,ETF,FIX,388061
CSOM,RBE-SORT,FIEQ SHR IC,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,119
CSOM,CSOM,FLS0,FIX_DMA,CLSITTRD,IED,SORT,ETF,FIX,12
CSOM,RBE_PREBCHMK,J0,FIX_BXS,CLSITTRD,IED,SORT,STOCK,FIX,3
CSOM,RBE-SORT,J1,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,25164
CSOM,STRATEGY,OW,FIX_DMA,CLSITTRD,IED,SORT,WARRNT,FIX,6
CSOM,MVEA,SEEQ SHR AO,FIX_SWAP,CLSITTRD,IED,SORT,STOCK,FIX,6
CSOM,RBE-SORT,SEMM NM,FIX_DMA,CLSITTRD,IED,SORT,ADR,FIX,93
CSOM,RBE-SORT,SSMM,FIX_DMA,CLSITTRD,IED,SORT,FUND,FIX,37
SORT,CICCL,,FIX_SWAP,CLSITTRD,,SORT,STOCK,FIX,2
RAZER,MOCHA,,CG_DMA,CLSITTRD,,SORT,CONVRT,FIX,25
MSAB,RBE-SORT,,FIX_SWAP,CLSITTRD,,SORT,STOCK,,21
RAZER,RBE_PREBCHMK,,FIX_BXS,CLSITTRD,,SORT,STOCK,FIX,7
BXS-OE,SORT,,FIX_SWAP,CLSITTRD,,SORT,FUND,,5
RAZER,SORT,,CG_DMA,CLSITTRD,,SORT,FUND,FIX,64793
RAZER,SORT,,FIX_DMA,CLSITTRD,,SORT,FUND,FIX,191
SORT,SORT,,CG_DMA,CLSITTRD,,SORT,STOCK,,2022318
CARBON,CARBON,J0,CARBON,CORE,IED,SORT_AS_SELF,STOCK,Phone,11
BXS-OE,SORT,,FIX_SWAP,CLSITTRD,,SORT_AUCTION,STOCK,,13752
MMETL,RBE_PREBCHMK,,,CLSITTRD,,SORT_IWM,STOCK,,19
RAZER,SORT,,FIX_DMA,CLSITTRD,,SSE,STOCK,FIX,65
RBE,,1,CG_DMA,CLSITTRD,,SUN,ADR,,17
RBE,SUNTRD,3,CG_BXS,CLSITTRD,,SUN,STOCK,,123
RBE,SUNTRD,3,FIX_SWAP,CLSITTRD,,SUN,ADR,,1
CSOM,CSOM,SET1,FIX_BXS,CLSITTRD,IED,SWAPS,STOCK,FIX,72
RBE,,25,CG_BXS,CLSITTRD,,SWX,STOCK,,1141
SORT,SFGE,,KRONOS,CORE,,SZ_NBT,STOCK,,216
PROXIMA,TWE,,CARBON,DERIV,IED,TAI,STOCK,,31
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,TED,ETF,FIX,773
RBE_PREBCHMK,IEDALGO,,FIX_BXS,CLSITTRD,,TED,ADR,FIX,3
RBE,TED,,FIX_BXS,CLSITTRD,,TED,ADR,FIX,506
OM_SLICE,RBE,,FIX_SWAP,CLSITTRD,,TED_KR,FUTURE,,20
mvea,RBE,,FIX_SWAP,CLSITTRD,,TED_TK,STOCK,FIX,390832
RBE,TOWER,10,CG_DMA,CLSITTRD,,TOWER,STOCK,,13
CD,TURQUOISE,,Speedway,CLSITTRD,,TRQS,ADR,FIX,32
RBE,TURQUOISE,,FIX_BXS,CLSITTRD,,TRQS,STOCK,,13796
SORT,UBSA,UBS1,CG_DMA,CLSITTRD,,UBS,ADR,FIX,45424
VSI,VSI,,VSI,CLSITTRD,,VSI,ADR,,294
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvbbxs1n30:oeext7_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,8
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvbbxs1n30:oeext7_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,10
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvbbxs1n32:oeext4_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,2
PROXIMA,MOCHA,,PROXIMA,CLSITTRD,,nypvnt90s:cgxr1_nypmocha30:mochagw_client6,STOCK,FIX,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext2_nypvnt38s_b_cpk_ihplr_tcp4,ADR,,7
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext5_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,13
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext5_nypvnt37s_b_cpk_ihplr_tcp3,ADR,,6
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,70
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext5_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,19
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,ADR,,21
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext6_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,35
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext6_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,33
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,70
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext1_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,65
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,6
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,20
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n26:oeext1_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext1_nypvnt38s_b_cpk_ihplr_tcp3,ETF,,10
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n26:oeext4_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,2
CPK,MOCHA,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext1__nypxhz02s_b_cpk_ihplr_tcp2,ADR,,3
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,21
